OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,shape,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
42513,Bacon St&Somerset St SW-NS,BACNSOM1,BACNSOME,3021,37.72654,-122.40766,0,SOMERSET ST,BACON ST,NS,SW,FL,0,20230512124615,14816667,141,None,POINT (-122.40766 37.72654),91,91,2,2,25
40872,24th St&Douglass St NE-NS/BZ,24STDOU0,24STDOUG,3468,37.751102,-122.438361,0,DOUGLASS ST,24TH ST,NS,NE,BZ,0,20230512124615,14808737,141,None,POINT (-122.43836 37.751102),84,84,3,5,22
42124,Potrero Ave&Alameda St NW-FS/BZ,POTRALA0,POTRALAM,6043,37.76826,-122.40797,0,15TH ST,POTRERO AVE,NS,NW,None,0,20230512124615,14813018,141,None,POINT (-122.40797 37.76826),53,53,3,9,20
40660,9th St&Avenue H SW-NS/SB,9THAVEH0,.9THAVEH,3229,37.825196,-122.370063,0,AVENUE H,9TH TI ST,NS,SW,FL,0,20230512124615,14808138,141,None,POINT (-122.37006 37.825195),36,36,1,10,37
41399,Castro St&19TH St SE-NS/PS,CTRO19S1,CTRO19ST,4317,37.75916,-122.43479,0,19TH ST,CASTRO ST,NS,SE,None,0,20230512124615,14809981,141,None,POINT (-122.43479 37.75916),115,115,3,5,5
41156,Corbett Ave&Danvers St S-NS/PS,CRBTDANV,CRBTDANV,4174,37.761202,-122.444044,0,DANVERS ST,CORBETT AVE,NS,SO,None,0,20230512124615,14809691,141,None,POINT (-122.444046 37.761204),115,115,7,5,5
42067,Ocean Ave&Balboa Park BART S-MB/BZ,OCENBAR1,OCENBART,5781,37.722942,-122.447493,0,I-280 N ON RAMP,OCEAN AVE,MB,SO,BZ,0,20230512124615,14812658,141,None,POINT (-122.447495 37.722942),94,94,9,1,28
43124,11th St&Howard St S-FS/BZ,11STHWR0,11STHWRD,3241,37.77283,-122.41538,0,HOWARD ST,11TH ST,FS,SO,BZ,0,20230512124615,14814242,141,None,POINT (-122.41538 37.77283),32,32,1,10,20
41816,Haight St&Buchanan St SW-NS/BZ,HAITBUC1,HAITBUCH,4942,37.772434,-122.427321,0,BUCHANAN ST,HAIGHT ST,NS,SW,BZ,1,20230512124615,14811628,141,None,POINT (-122.42732 37.772434),27,27,4,11,9
42248,Lawton St&Lomita Ave NE-NS/SB,LAWTLMT0,LAWTLMTA,4860,37.75913,-122.47227,0,LOMITA AVE,LAWTON ST,NS,NE,FL,0,20230512124615,14813317,141,None,POINT (-122.47227 37.75913),44,44,10,8,14
41091,30th Ave&Quintara St SW-FS/PS,30AVQUI0,30AVQUIN,3527,37.74808,-122.487926,0,QUINTARA ST,30TH AVE,FS,SW,FL,0,20230512124615,14809294,141,None,POINT (-122.48792 37.74808),40,40,10,7,35
41979,Mission St&24th St SW-FS/BB,MISS24S0,MISS24ST,5566,37.751964,-122.418528,0,24TH ST,MISSION ST,FS,SW,BZ,1,20230512124615,14812374,141,None,POINT (-122.418526 37.751965),53,53,3,2,20
41736,Irving St&Arguello Blvd SW-NS,IRVGARG1,IRVGARGL,5124,37.764366,-122.458024,0,ARGUELLO BLVD,IRVING ST,NS,SW,None,0,20230512124615,14811249,141,None,POINT (-122.45802 37.764366),110,110,7,11,14
41741,Mansell St&Dartmouth St S-NS/PS,MANSDAR0,MANSDART,5340,37.719376,-122.409058,0,DARTMOUTH ST,MANSELL ST,NS,SO,None,0,20230512124615,14811268,141,None,POINT (-122.40906 37.719376),91,91,9,9,19
43632,Ripley St&Alabama St NW-FS/BZ,RIPLALA0,RIPLALAB,6208,37.744368,-122.410465,0,ALABAMA ST,RIPLEY ST,FS,NW,BZ,0,20230512124615,14819251,141,None,POINT (-122.41046 37.74437),83,83,9,2,2
43534,Post St&Leavenworth St SE-FS/BZ,POSTLEA1,POSTLEAV,6017,37.78745,-122.41459,0,LEAVENWORTH ST,POST ST,FS,SE,BZ,1,20230512124615,14819213,141,None,POINT (-122.41459 37.78745),50,50,6,3,36
43887,Clipper St&Grand View Ave N-NS/PS,CLIPGRV0,,8067,37.748291,-122.442452,,CLIPPER TER,CLIPPER ST,NS,NO,,,20230512124615,14819853,141,None,POINT (-122.44245 37.74829),51,51,3,5,22
40973,Bryant St&22ND St SW-FS/BZ,BRYT22S0,BRYT22ST,3743,37.75572,-122.40949,0,22ND ST,BRYANT ST,FS,SW,BZ,0,20230512124615,14809110,141,None,POINT (-122.40949 37.75572),53,53,3,2,20
40843,22nd St&Iowa St NE-FS/BZ,22STIOW0,22STIOWA,3435,37.757754,-122.392273,0,IOWA ST,22ND ST,FS,NW,None,0,20230512124615,14808668,141,None,POINT (-122.39227 37.757755),54,54,2,9,26
40833,32nd Ave&Balboa St E-MB/BZ,32AVBBO1,32AVBBOA,3545,37.77668,-122.49195,0,BALBOA ST,32ND AVE,MB,EA,BZ,1,20230512124615,14808837,141,None,POINT (-122.49195 37.77668),8,8,8,4,29
40895,3rd St&Salinas Ave NW-NS/SB,.3STSLN0,3STSLNS,3146,37.720861,-122.396459,0,SALINAS AVE,03RD ST,NS,NW,BZ,0,20230512124615,14808543,141,None,POINT (-122.39646 37.72086),88,88,2,9,1
41505,Corbett Ave&Hattie St SW-NS/SB,CRBTHATI,CRBTHATI,4180,37.76161,-122.44112,0,HATTIE ST,CORBETT AVE,NS,SW,None,0,20230512124615,14810355,141,None,POINT (-122.44112 37.76161),115,115,7,5,5
43913,16th Street & Owen St NW/FS-BZ,16STOWE1,,7865,37.766722,-122.392805,,OWENS ST,16TH ST,,,,,20230512124615,14819938,141,None,POINT (-122.39281 37.766724),34,34,1,10,4
40828,18th St&Castro St NW-FS/BZ,18STCTR1,18STCTRO,3325,37.760952,-122.435151,0,CASTRO ST,18TH ST,FS,NW,BZ,1,20230512124615,14808832,141,None,POINT (-122.43515 37.760952),38,38,3,5,5
43035,West Portal Station E-FS,W.P.STAT,W.P.STA.,6740,37.741518,-122.465216,0,IRVING ST,MUNI METRO TNL,FS,NW,None,0,20230512124615,14815658,141,None,POINT (-122.46522 37.741516),46,46,10,8,41
41022,Arguello Blvd&Clement St SW-FS/BZ,ARGLCLM0,ARGLCLMT,3645,37.783071,-122.45907,0,CLEMENT ST,ARGUELLO BLVD,FS,SW,BZ,0,20230512124615,14808944,141,None,POINT (-122.45907 37.78307),5,5,8,4,11
41830,Geneva Ave & Mission St E-NS/BZ,GNVAMIS0,GNVAMISS,4886,37.716473,-122.440874,0,MISSION ST,GENEVA AVE,NS,EA,BZ,1,20230512124615,14811430,141,None,POINT (-122.44087 37.716473),90,90,9,1,7
43301,McAllister St&Gough St NW-FS/BZ,MCALGOU0,MCALGOUG,5393,37.779714,-122.423881,0,GOUGH ST,MCALLISTER ST,FS,NW,BZ,0,20230512124615,14817422,141,None,POINT (-122.42388 37.779713),97,97,4,11,39
43674,Palou Ave&Lane St W-NS/PS,PALULAN0,PALULANE,5876,37.732912,-122.389176,0,LANE ST,PALOU AVE,NS,WE,None,0,20230512124615,14814703,141,None,POINT (-122.389175 37.73291),86,86,2,9,1
42374,Stockton St&Pacific Ave E-MB/BB,STOKPAC0,STOKPACF,6520,37.796306,-122.408295,0,PACIFIC AVE,STOCKTON ST,MB,EA,BB,0,20230512124615,14816571,141,None,POINT (-122.408295 37.796307),104,104,6,3,6
41913,Judah St&46th Ave NE-NS/SI,JUDA46A0,JUDA46AV,5215,37.760493,-122.505832,0,46TH AVE,JUDAH ST,NS,NE,SI,0,20230512124615,14811993,141,None,POINT (-122.50583 37.760494),39,39,10,7,35
42175,Teresita Blvd&Isola Way S-FS/SB,TEREISL0,TEREISLA,6673,37.741733,-122.450529,0,ISOLA WAY,TERESITA BLVD,FS,SO,None,0,20230512124615,14813375,141,None,POINT (-122.45053 37.741734),72,72,9,8,41
41579,Foerster St&Teresita Blvd SE-NS/PS,FOERTER1,FOERTERE,4654,37.734194,-122.448799,0,TERESITA BLVD,FOERSTER ST,NS,SE,None,0,20230512124615,14810967,141,None,POINT (-122.4488 37.734196),95,95,9,8,41
41325,Geary Blvd&Commonwealth St NW-FS/BZ,GEARCWT0,GEARCWTH,4292,37.781528,-122.455677,0,COMMONWEALTH AVE,GEARY BLVD,FS,NW,BZ,0,20230512124615,14810242,141,None,POINT (-122.45567 37.78153),11,11,8,6,31
40983,Bosworth St&Mission St NW-FS/SB,BOSWMIS0,BOSWMISS,3703,37.733719,-122.426702,0,MISSION ST,BOSWORTH ST,FS,NW,None,0,20230512124615,14809127,141,None,POINT (-122.426704 37.73372),93,93,9,5,28
41932,Hayes St&Stanyan St NE-NS/BZ,HAYSSTA0,HAYSSTAN,5009,37.77296,-122.454148,0,STANYAN ST,HAYES ST,NS,NE,BZ,1,20230512124615,14811773,141,None,POINT (-122.45415 37.77296),12,12,7,4,18
41150,Cordova Ave&Prague St SE-NS/SB,CORDPRA1,CORDPRAG,4137,37.710182,-122.434874,0,PRAGUE ST,CORDOVA ST,NS,SE,None,1,20230512124615,14809685,141,None,POINT (-122.434875 37.710182),58,58,9,1,7
43467,Sacramento St&Stockton St NE-NS/BZ,SACOSTO0,SACOSTOK,6316,37.79328,-122.40755,0,STOCKTON ST,SACRAMENTO ST,NS,NE,BZ,1,20230512124615,14816062,141,None,POINT (-122.40755 37.79328),104,104,6,3,6
41492,Eddy St&Taylor St SE-FS/BZ,EDDYTAY1,EDDYTAYL,4493,37.784101,-122.410789,0,TAYLOR ST,EDDY ST,FS,SE,BZ,0,20230512124615,14810323,141,None,POINT (-122.41079 37.7841),20,20,5,10,36
41946,Mission St&3rd St E-FS/BZ,MISS 3S1,MISS 3ST,5531,37.78651,-122.40157,0,3RD ST,MISSION ST,FS,EA,BZ,0,20230512124615,14811803,141,None,POINT (-122.40157 37.78651),32,32,1,10,8
41341,Chenery St&Mateo St S-NS/SB,CHNYMAT1,CHNYMATO,3970,37.73633,-122.429,0,MATEO ST,CHENERY ST,NS,SO,FL,0,20230512124615,14810276,141,None,POINT (-122.429 37.73633),59,59,9,5,10
43759,Rivera St&37th Ave SW-NS,RVRA37A1,RVRA37AV,6245,37.74585,-122.49536,0,37TH AVE,RIVERA ST,NS,SW,None,0,20230512124615,14814845,141,None,POINT (-122.49536 37.74585),39,39,10,7,35
41408,Duncan St&Diamond Heights Blvd SW,DUNCDHT0,DUNCDHTS,4455,37.74526,-122.44029,0,DIAMOND HEIGHTS BLVD,DUNCAN ST,NS,SW,FL,1,20230512124615,14810021,141,None,POINT (-122.44029 37.74526),57,57,9,5,10
43800,Diamond Hts&DuncanSt NE-NS/PS,DHTSDUNC,DHTSDUNC,7229,37.746676,-122.443208,0,DIAMOND HEIGHTS BLVD,DIAMOND HEIGHTS BLVD,NS,NE,FL,0,20230512124615,14817968,141,None,POINT (-122.44321 37.746677),57,57,3,5,22
41721,Kiska Rd&Dormitory Rd N-FS,KISKDORM,KRWDDORM,4827,37.72988,-122.37527,0,DORMITORY RD,KIRKWOOD AVE,FS,NO,FL,0,20230512124615,14811201,141,None,POINT (-122.37527 37.72988),78,78,2,9,1
41893,Monterey Blvd&Congo St NE-NS/PS,MTRYCNG0,MTRYCNGO,5424,37.731659,-122.441915,0,CONGO ST,MONTEREY BLVD,NS,NE,None,0,20230512124615,14812120,141,None,POINT (-122.44192 37.73166),95,95,9,8,41
40870,46th Ave&Ortega St NW-NS/PS,46AVORT0,46AVORTG,3588,37.751187,-122.505366,0,ORTEGA ST,46TH AVE,NS,NW,None,0,20230512124615,14808734,141,None,POINT (-122.50536 37.751186),39,39,10,7,35
41425,Folsom St&Crescent Ave NE-FS/SB,FOLSCRE0,FOLSCRES,4689,37.73494,-122.41365,0,CRESCENT AVE,FOLSOM ST,FS,NE,None,0,20230512124615,14810448,141,None,POINT (-122.41365 37.73494),83,83,9,2,2
42177,Cayuga Ave&Onondaga Ave,CAYUONO1,CAYUONON,7067,37.72205,-122.43975,0,ONONDAGA AVE,CAYUGA AVE,,,,0,20230512124615,14813379,141,None,POINT (-122.43975 37.72205),80,80,9,1,28
43067,Paul Ave&Bayshore Blvd NE-NS/PS,PAULBSH1,PAULBSHR,5899,37.723647,-122.400591,0,BAY SHORE BLVD,PAUL AVE,NS,NE,None,0,20230512124615,14817218,141,None,POINT (-122.40059 37.723648),86,86,2,9,1
43667,Sacramento St&Jones St NE-NS/BZ,SACOJON0,SACOJONE,6301,37.79242,-122.4142,0,JONES ST,SACRAMENTO ST,NS,NE,BZ,0,20230512124615,14814691,141,None,POINT (-122.4142 37.79242),16,16,6,3,21
43555,Topeka Ave&Newhall St NE-NS,TPKANEW0,TPKANEWH,6703,37.7318,-122.39555,0,NEWHALL ST,TOPEKA AVE,NS,NE,FL,0,20230512124615,14814623,141,None,POINT (-122.39555 37.7318),87,87,2,9,1
43898,San Bruno Ave&Felton St W-FS/BZ,SBROFELT,,7900,37.729912,-122.404631,,BURROWS ST,SAN BRUNO AVE,,,,,20230512124615,14819886,141,None,POINT (-122.40463 37.72991),91,91,2,2,25
42253,Market St&Buchanan St N-NS/SI,MRKTBUC0,MRKTBUCH,5659,37.769786,-122.426149,0,BUCHANAN ST,MARKET ST,NS,NO,SI,0,20230512124615,14816416,141,None,POINT (-122.42615 37.769787),27,27,1,5,20
43624,3rd St&Evans Ave SW-FS/SI,3ST EVA1,3ST EVA1,7365,37.742727,-122.388034,0,EVANS AVE,3RD ST,FS,SW,SI,0,20230512124615,14817773,141,None,POINT (-122.38803 37.742725),86,86,2,9,1
41523,Crescent Ave&Roscoe St NE-NS/PS,CRESROS0,CRESROSC,4203,37.735055,-122.418626,0,ROSCOE ST,CRESCENT AVE,NS,NE,None,0,20230512124615,14810388,141,None,POINT (-122.418625 37.735054),61,61,9,2,2
43454,Powell St&O'Farrell St SE-NS,POWLOFA0,POWLOFAR,6068,37.786322,-122.407933,0,OFARRELL ST,POWELL ST,NS,SE,None,0,20230512124615,14814548,141,None,POINT (-122.407936 37.786324),19,19,6,3,8
42832,Diamond Heights Blvd & Gold Mine Dr W,DHTSG.M0,DHTSG.MI,4369,37.74359,-122.43786,0,GOLD MINE DR,DIAMOND HEIGHTS BLVD,NS,WE,FL,1,20230512124615,14818540,141,None,POINT (-122.43786 37.74359),57,57,9,5,10
42503,Cabrillo St&47TH Ave NE-NS/PS,CBRO47A0,CBRO47AV,3924,37.773421,-122.507767,0,47TH AVE,CABRILLO ST,NS,NE,None,0,20230512124615,14816634,141,None,POINT (-122.50777 37.773422),8,8,8,4,29
43433,Van Ness &North Point W-MB/BZ,V.N.N.P0,V.N.N.PT,6819,37.80485,-122.42546,0,NORTH POINT ST,VAN NESS AVE,NS,NW,BZ,0,20230512124615,14819076,141,None,POINT (-122.42546 37.80485),98,98,6,6,13
41883,Industrial St&Elmira St SE-FS/SB,INDSELM0,INDSELMR,5094,37.73879,-122.40373,0,ELMIRA ST,INDUSTRIAL ST,FS,SE,None,0,20230512124615,14812090,141,None,POINT (-122.40373 37.73879),82,82,2,9,1
42925,Sunnydale Ave&Bayshore Blvd NW-FS,SUNYBSH1,SUNYBSHR,6569,37.70901,-122.40545,0,BAYSHORE BLVD,SUNNYDALE AVE,FS,NO,None,0,20230512124615,14818555,141,None,POINT (-122.40545 37.70901),75,75,9,9,40
41173,Bayshore Blvd&Cortland Ave NE-FS/BZ,BSHRCOR1,BSHRCORT,3778,37.73986,-122.40677,0,CORTLAND AVE,BAY SHORE BLVD,FS,NE,BZ,0,20230512124615,14809735,141,None,POINT (-122.40677 37.73986),82,82,2,9,1
41481,The Embarcadero&Folsom St S-FS/SI,EMBRFOL1,EMBRFOLS,4509,37.790481,-122.389692,0,FOLSOM ST,THE EMBARCADERO,NS,SO,SI,0,20230512124615,14810525,141,None,POINT (-122.389694 37.79048),30,30,1,10,8
42057,Pacific Ave&Jones St SW-NS/PS,PACFJON0,PACFJONE,5841,37.795791,-122.415105,0,JONES ST,PACIFIC AVE,NS,SW,None,0,20230512124615,14812744,141,None,POINT (-122.41511 37.79579),16,16,6,3,21
41194,Clay St&Hyde St SW-NS/BZ,CLAYHYD1,CLAYHYDE,4019,37.792756,-122.417899,0,HYDE ST,CLAY ST,NS,SW,BZ,0,20230512124615,14809877,141,None,POINT (-122.4179 37.792755),16,16,6,3,21
41071,Clayton St&Corbett Ave SE-FS/BZ,CLTNCRB0,CLTNCRBT,4076,37.758668,-122.445866,0,CORBETT AVE,CLAYTON ST,FS,SE,BZ,1,20230512124615,14809541,141,None,POINT (-122.44587 37.758667),47,47,7,5,5
43600,Right Of Way&20th St NW-NS/SB,ROW 20S0,ROW 20ST,6214,37.758264,-122.427924,0,20TH ST,RIGHT OF WAY,NS,NW,None,0,20230512124615,14817681,141,None,POINT (-122.427925 37.758263),37,37,3,5,5
42492,Taraval St&32nd Ave NE-NS/PS,TARA32A0,TARA32AV,6628,37.74249,-122.489489,0,32ND AVE,TARAVAL ST,NS,NE,None,0,20230512124615,14815160,141,None,POINT (-122.48949 37.74249),40,40,10,7,35
43345,Fitzgerald Ave&Ingalls St W-NS/PS,FITZING1,FITZINGL,4646,37.720966,-122.391453,0,INGALLS ST,FITZGERALD AVE,NS,WE,None,0,20230512124615,14819013,141,None,POINT (-122.39146 37.720966),88,88,2,9,1
42237,4th Street & King Street S-FS/SI,4ST KNG1,None,7397,37.776135,-122.393829,0,BERRY ST,04TH ST,None,None,None,0,20230512124615,14813246,141,None,POINT (-122.39383 37.776134),34,34,1,10,4
41390,Diamond Heights Blvd&Diamond St N,DHTSDIA1,DHTSDIAM,4363,37.74185,-122.43566,0,DIAMOND ST,DIAMOND HEIGHTS BLVD,FS,NO,FL,0,20230512124615,14809970,141,None,POINT (-122.43566 37.74185),57,57,9,5,22
43684,Olympia Way&Dellbrook Ave N-MI/SB,OLYMDBR1,OLYMDBRK,5822,37.751343,-122.454391,0,DELLBROOK AVE,OLYMPIA WAY,MI,NO,None,0,20230512124615,14814771,141,None,POINT (-122.45439 37.751343),48,48,7,8,38
43521,Grafton Ave&Capitol Ave SW-NS/PS,GRAFCAP0,GRAFCAPI,4908,37.719953,-122.45929,0,CAPITOL AVE,GRAFTON AVE,NS,SW,None,0,20230512124615,14819180,141,None,POINT (-122.45929 37.71995),64,64,10,1,24
42834,Palou Ave&Ingalls St S-NS/SB,PALUING0,PALUINGL,5869,37.729733,-122.383578,0,INGALLS ST,PALOU AVE,NS,SO,None,0,20230512124615,14818542,141,None,POINT (-122.383575 37.729733),86,86,2,9,1
41800,Lombard St&Pierce St SE-FS/BZ,LOMBPIE1,LOMBPIER,5284,37.799399,-122.439157,0,STEINER ST,LOMBARD ST,NS,SW,BZ,1,20230512124615,14811749,141,None,POINT (-122.439156 37.7994),14,14,4,6,13
40708,6th Ave&Geary Blvd SW-FS/BZ,.6AVGEA0,.6AVGEAR,3185,37.780768,-122.464354,0,GEARY BLVD,6TH AVE,FS,SW,BZ,0,20230512124615,14808405,141,None,POINT (-122.464355 37.78077),5,5,8,4,11
42815,Sutter St&Sansome St NW-FS/BZ,SUTTSAN0,SUTTSANS,6606,37.790298,-122.400674,0,SANSOME ST,SUTTER ST,FS,NW,BZ,0,20230512124615,14818464,141,None,POINT (-122.40067 37.7903),108,108,6,3,8
42979,Union St&Taylor St SW-NS/PS,UNINTAY1,UNINTAYL,6785,37.799743,-122.41422,0,TAYLOR ST,UNION ST,NS,SW,None,0,20230512124615,14815642,141,None,POINT (-122.41422 37.799744),107,107,6,3,32
41152,925 Corbett Ave E-FS/PS,CRBTH925,CRBTH925,4169,37.752083,-122.443414,0,None,CORBETT AVE,FS,EA,None,1,20230512124615,14809687,141,None,POINT (-122.44341 37.752083),51,51,7,5,38
40652,23rd St&Vermont St NW-FS/BZ,23STVRM0,23STVRMT,3455,37.75448,-122.40391,0,VERMONT ST,23RD ST,FS,NW,BZ,1,20230512124615,14808113,141,None,POINT (-122.40391 37.75448),54,54,3,9,20
41180,Geary Blvd&36TH Ave NE-NS/BZ,GEAR36A0,GEAR36AV,4280,37.779671,-122.496402,0,36TH AVE,GEARY BLVD,NS,NE,BZ,0,20230512124615,14809852,141,None,POINT (-122.4964 37.77967),8,8,8,4,29
43391,North Point St&Hyde St SW-NS/BZ,N.PTHYD0,N.PTHYDE,5459,37.805633,-122.420467,0,HYDE ST,NORTH POINT ST,NS,SW,BZ,1,20230512124615,14815969,141,None,POINT (-122.42046 37.805634),98,98,6,6,32
43585,Steiner St&Sacramento St SE-NS/SB,STEISAC1,STEISACO,6489,37.789329,-122.435556,0,SACRAMENTO ST,STEINER ST,NS,SE,None,0,20230512124615,14816175,141,None,POINT (-122.435555 37.78933),102,102,4,6,30
41457,Castro St&24TH St SW-FS/BZ,CTRO24S0,CTRO24ST,4327,37.751315,-122.43411,0,24TH ST,CASTRO ST,FS,SW,BZ,0,20230512124615,14810633,141,None,POINT (-122.43411 37.751316),84,84,3,5,22
40964,46th Ave&Vicente St SE-NS/PS,46AVVCT1,46AVVCTE,3603,37.737973,-122.504268,0,VICENTE ST,46TH AVE,NS,SE,None,0,20230512124615,14809091,141,None,POINT (-122.504265 37.737972),40,40,10,7,35
43766,Evans Ave&Keith St W-NS/PS,EVANKET0,EVANKETH,4551,37.738761,-122.381084,0,KEITH ST,EVANS AVE,NS,WE,None,0,20230512124615,14814858,141,None,POINT (-122.38108 37.73876),86,86,2,9,1
43062,Masonic Ave&Fulton St SW-FS/SI,MSICFUL0,MSICFULT,5705,37.775577,-122.446553,0,FULTON ST,MASONIC AVE,NS,NW,BZ,0,20230512124615,14817208,141,None,POINT (-122.446556 37.775578),24,24,7,11,18
40867,46th Ave&Lincoln Way SW-FS/PS,46AVLWA0,46AVLWAY,3583,37.764053,-122.50627,0,LINCOLN WY,46TH AVE,FS,SW,None,1,20230512124615,14808731,141,None,POINT (-122.50627 37.764053),39,39,10,7,35
43430,California St&Taylor St NE-NS,CALITAY0,CALITAYL,3901,37.791712,-122.412321,0,TAYLOR ST,CALIFORNIA ST,NS,NE,None,1,20230512124615,14819059,141,None,POINT (-122.41232 37.791714),16,16,6,3,21
43535,414 Roosevelt Way NW-NS/PS,RSVTH414,RSVTH414,6230,37.764495,-122.443299,0,LOMA VISTA TER,ROOSEVELT WAY,NS,NW,None,0,20230512124615,14819216,141,None,POINT (-122.4433 37.764496),112,112,7,5,5
41365,Fulton St&46TH Ave NW-FS/BZ,FULT46A0,FULT46AV,4221,37.77159,-122.50704,0,46TH AVE,FULTON ST,FS,NW,BZ,0,20230512124615,14810180,141,None,POINT (-122.50704 37.77159),8,8,8,4,29
41248,Cole St&17TH St NW-NS/SB,COLE17ST,COLE17ST,4088,37.761711,-122.449212,0,17TH ST,COLE ST,NS,NW,None,0,20230512124615,14809549,141,None,POINT (-122.44921 37.76171),114,114,7,11,3
43931,Avenue M&4th St W-NS/PS,AVEM.4TH,,8020,37.823025,-122.365593,,04TH TI ST,AVENUE M,,,,,20230512124615,14819993,141,None,POINT (-122.36559 37.823025),36,36,1,10,37
42135,Columbus Ave&Bay St W-MB/BZ,COLM BAY,COLMN PT,4100,37.80551,-122.41784,0,BAY ST,COLUMBUS AVE,MB,SW,BZ,0,20230512124615,14813173,141,None,POINT (-122.41784 37.80551),99,99,6,6,32
41441,Fulton St&22ND Ave SE-FS/BZ,FULT22A1,FULT22AV,4747,37.77266,-122.48061,0,22ND AVE,FULTON ST,FS,SE,BZ,1,20230512124615,14810493,141,None,POINT (-122.48061 37.77266),9,9,8,4,12
43043,Sloat Blvd&19th Ave SW-NS/BZ,SLOA19A1,SLOA19AV,6436,37.734494,-122.475272,0,19TH AVE,SLOAT BLVD,NS,SW,BZ,0,20230512124615,14815719,141,None,POINT (-122.47527 37.734493),62,62,10,8,35
42703,Presidio Ave&California St NW-NS/BZ,PRESCAL0,PRESCALI,6089,37.787676,-122.446965,0,SACRAMENTO ST,PRESIDIO AVE,NS,NW,BZ,1,20230512124615,14815352,141,None,POINT (-122.44697 37.787678),10,10,8,6,31
41515,Diamond St&Duncan St NW-NS/PS,DIAMDUN0,DIAMDUNC,4398,37.745641,-122.435864,0,DUNCAN ST,DIAMOND ST,NS,NW,None,0,20230512124615,14810379,141,None,POINT (-122.43587 37.74564),84,84,9,5,22
42631,Park Presidio Blvd&Balboa St NE-FS,PKPRBBO1,PKPRBBOA,5946,37.77724,-122.47192,0,PARK PRESIDIO BLVD,BALBOA ST,FS,NE,FL,1,20230512124615,14818289,141,None,POINT (-122.47192 37.77724),5,5,8,4,11
42616,Polk St&Broadway NE-FS/BZ,POLKBDW1,POLKBDWY,5983,37.796185,-122.421731,0,BROADWAY,POLK ST,FS,NE,BZ,1,20230512124615,14816778,141,None,POINT (-122.42173 37.796185),105,105,4,3,32
43016,Visitacion Ave&Rutland St W-NS/PS,VISIRUT1,VISIRUTL,6851,37.71147,-122.40827,0,RUTLAND ST,VISITACION AVE,NS,WE,None,0,20230512124615,14814145,141,None,POINT (-122.40827 37.71147),75,75,9,9,40
43695,Grove St&Gough St SW-NS/BZ,GROVGOU1,GROVGOUG,4920,37.777748,-122.423306,0,GOUGH ST,GROVE ST,NS,SW,BZ,1,20230512124615,14816239,141,None,POINT (-122.42331 37.77775),22,22,4,11,9
42778,Turk St&Lyon St SW-NS/SB,TURKLYO1,TURKLYON,6723,37.778958,-122.443791,0,LYON ST,TURK BLVD,NS,SW,None,0,20230512124615,14815373,141,None,POINT (-122.443794 37.778957),97,97,7,11,18
41102,Bemis St&Addison St S-NS/SB,BMISADD0,BMISADDI,3693,37.737725,-122.429531,0,ADDISON ST,BEMIS ST,NS,SO,None,0,20230512124615,14809326,141,None,POINT (-122.42953 37.737724),59,59,9,5,10
42416,16th St& 4th St SE-FS/BZ,16ST4ST0,,7764,37.766765,-122.390719,,04TH ST,16TH ST,,,,,20230512124615,14819673,141,None,POINT (-122.39072 37.766766),34,34,1,10,26
42030,Mission St&Cortland Ave NW-NS/BB,MISSCOR0,MISSCORT,5584,37.741079,-122.422874,0,KINGSTON ST,MISSION ST,NS,NO,BB,0,20230512124615,14812322,141,None,POINT (-122.422874 37.741077),83,83,9,2,2
43407,Noriega St&Sunset Blvd SW-NS/BZ,NORISUN1,NORISUNS,5765,37.753395,-122.495274,0,37TH AVE,NORIEGA ST,NS,SW,BZ,1,20230512124615,14817553,141,None,POINT (-122.49528 37.753395),39,39,10,7,35
41084,26th St&Castro St NE-NS/PS,26STCTR1,26STCTRO,3514,37.74815,-122.43363,0,CASTRO ST,26TH ST,NS,NE,None,0,20230512124615,14809278,141,None,POINT (-122.43363 37.74815),84,84,3,5,22
41447,Fillmore St&Beach St SE-NS/BZ,FILLBEC0,FILLBECH,4607,37.804447,-122.436958,0,BEACH ST,FILLMORE ST,NS,SE,BZ,0,20230512124615,14810611,141,None,POINT (-122.43696 37.804447),17,17,4,6,13
42915,UCSF / Chase Center (16th Street) SW-FS/SI,3STUCS1,3ST GFW1,7360,37.768237,-122.389366,0,SOUTH ST,03RD ST,FS,SW,SI,0,20230512124615,14817054,141,None,POINT (-122.389366 37.768238),34,34,1,10,4
43364,Mission St&Bosworth St SW-FS/BZ,MISSBOS1,MISSBOSW,5580,37.73334,-122.42682,0,BOSWORTH ST,MISSION ST,FS,SW,BZ,0,20230512124615,14814431,141,None,POINT (-122.42682 37.73334),93,93,9,5,28
41727,Lower Great Hwy&Rivera St NW-NS/BZ,GHWYRVR0,GHWYRVRA,4781,37.74544,-122.50755,0,RIVERA ST,LOWER GREAT HWY,NS,NW,BZ,0,20230512124615,14811221,141,None,POINT (-122.50755 37.74544),39,39,10,7,35
